title,roaster,score,Roaster Location,Review Date,Aroma,Acidity/Structure,Body,Flavor,Aftertaste,coffee_name,region_africa_arabia,region_caribbean,region_central_america,region_hawaii,region_asia_pacific,is_blend,Est. Price USD,Latitude,Longitude,January_Avg_Temp,January_Precipitation,July_Avg_Temp,July_Precipitation,Est. Price USD_per_ounce,region,whole-bean_Agtron,ground-bean_Agtron,Roast Level_Dark,Roast Level_Light,Roast Level_Medium,Roast Level_Medium-Dark,Roast Level_Medium-Light
El Duende Peru,JBC Coffee Roasters,94,"Madison, Wisconsin",2022-09-01,9.0,9.0,9,9,8.0,El Duende Peru,0,0,0,0,0,0,17.00/12 ounces,0.9004380053140781,-0.46579496410750176,-0.9128105587117041,-0.3595914889501407,-0.2560836865600677,0.20609801122761867,-0.2449211554428894,,58.0,76.0,0,0,0,0,1
Kenya Gachatha,Temple Coffee Roasters,95,"Sacramento, California",2021-02-01,9.0,9.0,9,9,9.0,Kenya Gachatha,1,0,0,0,0,0,22.50/12 ounces,0.449428674607286,-0.7923304464422278,0.15991614578781832,2.1441536988649275,1.6983095662208143,-0.9352567622732032,-0.16175778675475452,africa_arabia,54.0,72.0,0,0,0,0,1
Colombia Finca Santa Maria,SkyTop Coffee,95,"Manlius, New York",2021-07-01,9.0,9.0,9,9,9.0,Colombia Finca Santa Maria,0,0,0,0,0,0,18.00/12 ounces,0.893136436185945,-0.3294570721947058,-0.40528394583020966,-0.22918809375143925,-0.018387209870501277,1.0938183906171468,-0.23045796088843112,,58.0,78.0,0,0,0,0,1
Peru Chacra Don Dago,SkyTop Coffee,92,"Manlius, New York",2020-12-01,9.0,8.0,9,9,7.0,Peru Chacra Don Dago,0,0,0,0,0,0,15.00/12 ounces,0.893136436185945,-0.3294570721947058,-0.40528394583020966,-0.22918809375143925,-0.018387209870501277,1.0938183906171468,-0.2756554438711131,,54.0,72.0,0,0,0,0,1
Laura’s Reserve SL34,Hula Daddy Kona Coffee,97,"Holualoa, Hawai’i",2024-02-01,10.0,9.0,9,10,9.0,Laura’s Reserve SL34,0,0,0,1,0,0,69.95/8 ounces,-1.4526439135404228,-1.1423856056152761,0.9327407608573667,-0.5160755631885824,-1.4445660700079015,1.0938183906171468,1.0784611462900393,hawaii,62.0,80.0,0,1,0,0,0
Silver Monk Seasonal Blend,Corvus Coffee Roasters,92,"Denver, Colorado",2022-01-01,9.0,8.0,8,9,8.0,Silver Monk Seasonal Blend,1,0,0,0,0,0,19.00/12 ounces,0.5656687542527391,-0.6244462169992683,-1.558753520560879,-0.5291159027084525,-1.6030303878009464,-0.9352567622732032,-0.21599476633397288,africa_arabia,59.0,75.0,0,0,0,0,1
Kona Lactic Washed,Paradise Roasters,94,"Minneapolis, Minnesota",2021-08-01,9.0,8.0,9,9,9.0,Kona Lactic Washed,0,0,0,1,0,0,24.95/4 ounces,1.091385896617402,-0.5052689623552579,-1.2703861268782117,-0.5291159027084525,0.034434229393847646,-0.9352567622732032,0.6264863164632194,hawaii,60.0,76.0,0,0,0,0,1
Colombia La Esperanza,Jaunt Coffee Roasters,93,"San Diego, California",2023-08-01,9.0,8.0,9,9,8.0,Colombia La Esperanza,0,0,0,0,0,0,23.00/12 ounces,-0.1390744067973635,-0.7482862406139593,0.5751651926908593,2.6005655820603826,-1.3389231914792055,-0.9352567622732032,-0.15452618947752542,,58.0,75.0,0,0,0,0,1
Finca Sophia Gesha Washed,Equator Coffees,98,"San Rafael, California",2020-11-01,10.0,10.0,9,10,9.0,Finca Sophia Gesha Washed,0,0,1,0,0,0,50.00/4 ounces,0.3885793947729697,-0.8028838096326854,0.13684675429320503,0.10986073376518457,-0.30890512582441565,-0.9352567622732032,1.7582312903495763,central_america,58.0,76.0,0,0,0,0,1
El Salvador Pacamara,RamsHead Coffee Roasters,93,"Bozeman, Montana",2021-08-01,9.0,8.0,9,9,8.0,El Salvador Pacamara,0,0,1,0,0,0,17.95/12 ounces,1.1618550118186055,-0.6860634906928479,-1.8817250014854663,-0.5291159027084525,-1.2596910325826831,-0.9352567622732032,-0.23045796088843112,central_america,54.0,72.0,0,0,0,0,1
Rock the House Blend,JBC Coffee Roasters,93,"Madison, Wisconsin",2021-02-01,9.0,8.0,9,9,8.0,Rock the House Blend,0,0,0,0,0,1,15.75/12 ounces,0.9004380053140781,-0.46579496410750176,-0.9128105587117041,-0.3595914889501407,-0.2560836865600677,0.20609801122761867,-0.2648080479552694,,58.0,80.0,0,0,0,0,1
Wilton Benitez Sidra,JBC Coffee Roasters,95,"Madison, Wisconsin",2024-06-01,9.0,9.0,9,9,9.0,Wilton Benitez Sidra,0,0,0,0,0,0,26.00/8 ounces,0.9004380053140781,-0.46579496410750176,-0.9128105587117041,-0.3595914889501407,-0.2560836865600677,0.20609801122761867,0.0859244199903428,,57.0,89.0,0,1,0,0,0
Finca San Carlos,El Gran Cafe,88,"Antigua, Guatemala",2023-08-01,8.0,7.0,8,8,7.0,Finca San Carlos,0,0,1,0,0,0,12.00/12 ounces,-1.961763242571951,-0.479523159286412,1.0826918055723538,-0.5291159027084525,-1.1540481540539862,-0.30117077699496886,-0.32085292685379513,central_america,55.0,71.0,0,0,0,0,1
Costa Rica Turrialba Volcano Honey Process,Buon Caffe,94,"Taipei, Taiwan",2023-06-01,9.0,9.0,9,9,8.0,Costa Rica Turrialba Volcano Honey Process,0,0,1,0,0,0,9.75/8 ounces,-0.909866055323559,1.6793790487169182,1.117295892814274,-0.46391420510910186,1.2757380521060295,2.07665166779841,-0.281079141829035,central_america,59.0,77.0,0,0,0,0,1
Kenya Gachatha,Temple Coffee Roasters,95,"Sacramento, California",2021-02-01,9.0,9.0,9,9,9.0,Kenya Gachatha,1,0,0,0,0,0,22.50/12 ounces,0.449428674607286,-0.7923304464422278,0.15991614578781832,2.1441536988649275,1.6983095662208143,-0.9352567622732032,-0.16175778675475452,africa_arabia,54.0,72.0,0,0,0,0,1
Blue Sky Breakfast Blend,Paradise Roasters,93,"Minneapolis, Minnesota",2021-08-01,9.0,8.0,9,9,8.0,Blue Sky Breakfast Blend,0,0,0,0,0,0,14.95/12 ounces,1.091385896617402,-0.5052689623552579,-1.2703861268782117,-0.5291159027084525,0.034434229393847646,-0.9352567622732032,-0.2756554438711131,,58.0,76.0,0,0,0,0,1
Pantan Musara Sumatra,JBC Coffee Roasters,94,"Madison, Wisconsin",2022-08-01,9.0,9.0,9,9,8.0,Pantan Musara Sumatra,0,0,0,0,1,0,21.00/12 ounces,0.9004380053140781,-0.46579496410750176,-0.9128105587117041,-0.3595914889501407,-0.2560836865600677,0.20609801122761867,-0.18526047790574915,asia_pacific,58.0,76.0,0,0,0,0,1
Finca Rosario de Fátima,El Gran Cafe,91,"Antigua, Guatemala",2023-08-01,9.0,8.0,8,9,7.0,Finca Rosario de Fátima,0,0,1,0,0,0,20.00/12 ounces,-1.961763242571951,-0.479523159286412,1.0826918055723538,-0.5291159027084525,-1.1540481540539862,-0.30117077699496886,-0.1997236724602074,central_america,58.0,74.0,0,0,0,0,1
Proyecto Aurora,El Gran Cafe,93,"Antigua, Guatemala",2023-08-01,9.0,9.0,8,9,8.0,Proyecto Aurora,0,0,1,0,0,0,10.00/12 ounces,-1.961763242571951,-0.479523159286412,1.0826918055723538,-0.5291159027084525,-1.1540481540539862,-0.30117077699496886,-0.35158721528201886,central_america,60.0,78.0,0,0,0,0,1
Tanzania Sambewe,Roadmap CoffeeWorks,94,"Lexington, Virginia",2021-06-01,9.0,9.0,9,9,8.0,Tanzania Sambewe,1,0,0,0,0,0,16.95/12 ounces,0.3694339364746158,-0.3647031562475028,-0.11691655214754235,-0.3204704703905302,0.16648782755471808,-0.840143864481468,-0.24672905476219667,africa_arabia,58.0,78.0,0,0,0,0,1
Pluma Hidalgo Mexico,JBC Coffee Roasters,92,"Madison, Wisconsin",2021-09-01,9.0,8.0,8,9,8.0,Pluma Hidalgo Mexico,0,0,1,0,0,0,16.00/12 ounces,0.9004380053140781,-0.46579496410750176,-0.9128105587117041,-0.3595914889501407,-0.2560836865600677,0.20609801122761867,-0.26119224931665486,central_america,60.0,78.0,0,0,0,0,1
Ethiopia Haro Guta Natural,David's Nose,94,"Taipei, Taiwan",2020-08-01,9.0,9.0,9,9,8.0,Ethiopia Haro Guta Natural,1,0,0,0,0,0,12.00/8 ounces,-0.909866055323559,1.6793790487169182,1.117295892814274,-0.46391420510910186,1.2757380521060295,2.07665166779841,-0.23045796088843112,africa_arabia,62.0,80.0,0,1,0,0,0
Ethiopia Guji Laayoo Natural,Paradise Roasters,95,"Minneapolis, Minnesota",2021-08-01,9.0,9.0,9,9,9.0,Ethiopia Guji Laayoo Natural,1,0,0,0,0,0,24.95/12 ounces,1.091385896617402,-0.5052689623552579,-1.2703861268782117,-0.5291159027084525,0.034434229393847646,-0.9352567622732032,-0.1255998003686089,africa_arabia,64.0,84.0,0,1,0,0,0
Josh Daniels Grateful Blend,Magnolia Coffee,92,"Charlotte, North Carolina",2021-03-01,9.0,8.0,8,9,8.0,Josh Daniels Grateful Blend,0,0,0,0,1,1,15.00/12 ounces,0.11281999775610188,-0.3789427998601484,0.35600597349203206,-0.5030352236687122,0.6418807809338508,-0.9352567622732032,-0.2756554438711131,asia_pacific,54.0,74.0,0,0,0,0,1
Colombia Finca El Vergal Geisha/Java Natural,Paradise Roasters,93,"Minneapolis, Minnesota",2021-04-01,9.0,8.0,9,9,8.0,Colombia Finca El Vergal Geisha/Java Natural,0,0,0,0,0,0,19.95/6 ounces,1.091385896617402,-0.5052689623552579,-1.2703861268782117,-0.5291159027084525,0.034434229393847646,-0.9352567622732032,0.09857971522549372,,62.0,80.0,0,1,0,0,0
Ethiopia Sheka Kawo Kamina Natural,Paradise Roasters,95,"Minneapolis, Minnesota",2020-09-01,9.0,9.0,9,9,9.0,Ethiopia Sheka Kawo Kamina Natural,1,0,0,0,0,0,24.95/12 ounces,1.091385896617402,-0.5052689623552579,-1.2703861268782117,-0.5291159027084525,0.034434229393847646,-0.9352567622732032,-0.1255998003686089,africa_arabia,58.0,72.0,0,0,0,0,1
Halo Hartume,JBC Coffee Roasters,93,"Madison, Wisconsin",2020-11-01,9.0,9.0,8,9,8.0,Halo Hartume,1,0,0,0,0,0,18.00/12 ounces,0.9004380053140781,-0.46579496410750176,-0.9128105587117041,-0.3595914889501407,-0.2560836865600677,0.20609801122761867,-0.23045796088843112,africa_arabia,58.0,80.0,0,0,0,0,1
Ethiopia Kayon Mountain,Roadmap CoffeeWorks,94,"Lexington, Virginia",2023-02-01,9.0,9.0,9,9,8.0,Ethiopia Kayon Mountain,1,0,0,0,0,0,20.95/12 ounces,0.3694339364746158,-0.3647031562475028,-0.11691655214754235,-0.3204704703905302,0.16648782755471808,-0.840143864481468,-0.18526047790574915,africa_arabia,64.0,82.0,0,1,0,0,0
5a Poniente,El Gran Cafe,89,"Antigua, Guatemala",2023-08-01,8.0,8.0,8,8,7.0,5a Poniente,0,0,1,0,0,0,6.00/12 ounces,-1.961763242571951,-0.479523159286412,1.0826918055723538,-0.5291159027084525,-1.1540481540539862,-0.30117077699496886,-0.4112478928191591,central_america,56.0,72.0,0,0,0,0,1
Ethiopia Washed Shakisso Mormora 74112,Kakalove Cafe,95,"Chia-Yi, Taiwan",2022-06-01,9.0,9.0,9,9,9.0,Ethiopia Washed Shakisso Mormora 74112,1,0,0,0,0,0,9.75/8 ounces,-1.0660749201410167,1.66808979089915,1.0250183268358204,-0.3204704703905302,1.249327332473855,-0.396283674786704,-0.281079141829035,africa_arabia,58.0,78.0,0,0,0,0,1
Guatemala Atitlan,SkyTop Coffee,93,"Manlius, New York",2023-10-01,9.0,9.0,8,9,8.0,Guatemala Atitlan,0,0,1,0,0,0,20.00/12 ounces,0.893136436185945,-0.3294570721947058,-0.40528394583020966,-0.22918809375143925,-0.018387209870501277,1.0938183906171468,-0.1997236724602074,central_america,66.0,82.0,0,1,0,0,0
Gesha Spirits,Mostra Coffee,95,"San Diego, California",2023-07-01,9.0,9.0,9,9,9.0,Gesha Spirits,0,0,0,0,0,0,48.00/10 ounces,-0.1390744067973635,-0.7482862406139593,0.5751651926908593,2.6005655820603826,-1.3389231914792055,-0.9352567622732032,0.3661488144829711,,62.0,80.0,0,1,0,0,0
Guatemala El Injerto SL28,Equator Coffees,94,"San Rafael, California",2023-10-01,9.0,9.0,9,9,8.0,Guatemala El Injerto SL28,0,0,1,0,0,0,18.00/6 ounces,0.3885793947729697,-0.8028838096326854,0.13684675429320503,0.10986073376518457,-0.30890512582441565,-0.9352567622732032,0.0407269370076608,central_america,62.0,79.0,0,0,0,0,1
Shakiso Natural,JBC Coffee Roasters,94,"Madison, Wisconsin",2022-02-01,9.0,9.0,9,9,8.0,Shakiso Natural,1,0,0,0,0,0,19.00/12 ounces,0.9004380053140781,-0.46579496410750176,-0.9128105587117041,-0.3595914889501407,-0.2560836865600677,0.20609801122761867,-0.21599476633397288,africa_arabia,58.0,76.0,0,0,0,0,1
Gigesa Ethiopia,JBC Coffee Roasters,94,"Madison, Wisconsin",2021-08-01,9.0,9.0,9,9,8.0,Gigesa Ethiopia,1,0,0,0,0,0,18.00/12 ounces,0.9004380053140781,-0.46579496410750176,-0.9128105587117041,-0.3595914889501407,-0.2560836865600677,0.20609801122761867,-0.23045796088843112,africa_arabia,62.0,80.0,0,1,0,0,0
Holiday Coffee,Hula Daddy Kona Coffee,96,"Holualoa, Hawaii",2021-11-01,9.0,9.0,9,10,9.0,Holiday Coffee,0,0,0,1,0,0,49.95/8 ounces,-1.4526439135404228,-1.1423856056152761,0.9327407608573667,-0.5160755631885824,-1.4445660700079015,1.0938183906171468,0.6264863164632194,hawaii,58.0,80.0,0,0,0,0,1
Mexico El Triunfo,Roadmap CoffeeWorks,92,"Lexington, Virginia",2023-11-01,9.0,8.0,8,9,8.0,Mexico El Triunfo,0,0,1,0,0,0,18.25/12 ounces,0.3694339364746158,-0.3647031562475028,-0.11691655214754235,-0.3204704703905302,0.16648782755471808,-0.840143864481468,-0.22684216224981657,central_america,56.0,84.0,0,0,0,0,1
Colombia Ibague Tolima,Jaunt Coffee Roasters,94,"San Diego, California",2022-04-01,9.0,9.0,9,9,8.0,Colombia Ibague Tolima,0,0,0,0,0,0,26.00/12 ounces,-0.1390744067973635,-0.7482862406139593,0.5751651926908593,2.6005655820603826,-1.3389231914792055,-0.9352567622732032,-0.10932870649484341,,64.0,80.0,0,1,0,0,0
Ethiopia Red Honey Guji Uraga Tabe Haro Wachu,Kakalove Cafe,94,"Chia-Yi, Taiwan",2023-11-01,9.0,9.0,9,9,8.0,Ethiopia Red Honey Guji Uraga Tabe Haro Wachu,1,0,0,0,0,0,10.20/8 ounces,-1.0660749201410167,1.66808979089915,1.0250183268358204,-0.3204704703905302,1.249327332473855,-0.396283674786704,-0.2720396452324986,africa_arabia,58.0,78.0,0,0,0,0,1
Ethiopia Buno Dambi Uddo,Jaunt Coffee Roasters,94,"San Diego, California",2021-11-01,9.0,9.0,9,9,8.0,Ethiopia Buno Dambi Uddo,1,0,0,0,0,0,25.00/12 ounces,-0.1390744067973635,-0.7482862406139593,0.5751651926908593,2.6005655820603826,-1.3389231914792055,-0.9352567622732032,-0.1255998003686089,africa_arabia,65.0,83.0,0,1,0,0,0
Quindio Gold Honey Colombia,JBC Coffee Roasters,94,"Madison, Wisconsin",2023-04-01,9.0,9.0,9,9,8.0,Quindio Gold Honey Colombia,0,0,0,0,0,0,18.00/8 ounces,0.9004380053140781,-0.46579496410750176,-0.9128105587117041,-0.3595914889501407,-0.2560836865600677,0.20609801122761867,-0.09486551194038517,,62.0,80.0,0,1,0,0,0
Taiwan Geisha Honey,Paradise Roasters,94,"Minneapolis, Minnesota",2020-10-01,9.0,9.0,9,9,8.0,Taiwan Geisha Honey,0,0,0,0,1,0,64.95/4 ounces,1.091385896617402,-0.5052689623552579,-1.2703861268782117,-0.5291159027084525,0.034434229393847646,-0.9352567622732032,2.4343856357704987,asia_pacific,62.0,80.0,0,1,0,0,0
Nyeri Hill Kenya,JBC Coffee Roasters,94,"Madison, Wisconsin",2023-12-01,9.0,9.0,9,9,8.0,Nyeri Hill Kenya,1,0,0,0,0,0,22.00/12 ounces,0.9004380053140781,-0.46579496410750176,-0.9128105587117041,-0.3595914889501407,-0.2560836865600677,0.20609801122761867,-0.1707972833512909,africa_arabia,56.0,74.0,0,0,0,0,1
Finca La Esperanza,El Gran Cafe,93,"Antigua Guatemala, Guatemala",2024-12-01,9.0,9.0,8,9,8.0,Finca La Esperanza,0,0,1,0,0,0,24.00/12 ounces,-1.961763242571951,-0.479523159286412,1.0826918055723538,-0.5291159027084525,-1.1540481540539862,-0.30117077699496886,-0.14006299492306715,central_america,58.0,78.0,0,0,0,0,1
Philippine Heritage Microlot,Mostra Coffee,93,"San Diego, California",2022-06-01,9.0,8.0,9,9,8.0,Philippine Heritage Microlot,0,0,0,0,0,0,27.50/12 ounces,-0.1390744067973635,-0.7482862406139593,0.5751651926908593,2.6005655820603826,-1.3389231914792055,-0.9352567622732032,-0.08763391466315604,,48.0,62.0,0,0,1,0,0
Ka‘ū Yellow Caturra Peaberry,Paradise Roasters,94,"Hilo, Hawaii",2023-10-01,9.0,9.0,9,9,8.0,Ka‘ū Yellow Caturra Peaberry,0,0,0,1,0,0,25.00/4 ounces,-1.4470258785804058,-1.1340826298699271,1.497940852475395,-0.46391420510910186,-0.2560836865600677,-0.8084395652175563,0.6282942157825266,hawaii,60.0,77.0,0,0,0,0,1
Andi Sumatra,JBC Coffee Roasters,93,"Madison, Wisconsin",2021-08-01,9.0,8.0,9,9,8.0,Andi Sumatra,0,0,0,0,1,0,19.50/12 ounces,0.9004380053140781,-0.46579496410750176,-0.9128105587117041,-0.3595914889501407,-0.2560836865600677,0.20609801122761867,-0.20876316905674375,asia_pacific,58.0,76.0,0,0,0,0,1
Easter Sunrise Blend,Mystic Monk Coffee,93,"Clark, Wyoming",2023-04-01,9.0,8.0,9,9,8.0,Easter Sunrise Blend,0,0,0,0,0,0,15.99/12 ounces,1.0835667562650013,-0.6668124523415887,-1.2127126481416781,-0.5291159027084525,-1.0748159951574647,-0.30117077699496886,-0.26119224931665486,,56.0,74.0,0,0,0,0,1
Ethiopia Chelechele Yirgacheffe,Jaunt Coffee Roasters,93,"San Diego, California",2022-11-01,9.0,8.0,9,9,8.0,Ethiopia Chelechele Yirgacheffe,1,0,0,0,0,0,23.00/12 ounces,-0.1390744067973635,-0.7482862406139593,0.5751651926908593,2.6005655820603826,-1.3389231914792055,-0.9352567622732032,-0.15452618947752542,africa_arabia,59.0,77.0,0,0,0,0,1
Proyecto Aurora,El Gran Cafe,93,"Antigua, Guatemala",2022-11-01,9.0,9.0,8,9,8.0,Proyecto Aurora,0,0,1,0,0,0,10.00/12 ounces,-1.961763242571951,-0.479523159286412,1.0826918055723538,-0.5291159027084525,-1.1540481540539862,-0.30117077699496886,-0.35158721528201886,central_america,58.0,76.0,0,0,0,0,1
Rock the House Blend,JBC Coffee Roasters,93,"Madison, Wisconsin",2022-05-01,9.0,8.0,9,9,8.0,Rock the House Blend,0,0,0,0,0,0,17.00/12 ounces,0.9004380053140781,-0.46579496410750176,-0.9128105587117041,-0.3595914889501407,-0.2560836865600677,0.20609801122761867,-0.2449211554428894,,57.0,79.0,0,0,0,0,1
Kenya Gachatha,Bargain Cafe,93,"Taitung, Taiwan",2024-09-01,9.0,9.0,8,9,8.0,Kenya Gachatha,1,0,0,0,0,0,10.50/200 grams,-1.1389138890868935,1.6751783453598768,1.336455112013101,0.018578357126093535,0.9852201361521141,0.9670011935614998,-0.4347505839701537,africa_arabia,64.0,84.0,0,1,0,0,0
Kenya Super C,Heat Coffee,92,"Taipei, Taiwan",2024-04-01,9.0,8.0,8,9,8.0,Kenya Super C,1,0,0,0,0,0,6.60/8 ounces,-0.909866055323559,1.6793790487169182,1.117295892814274,-0.46391420510910186,1.2757380521060295,2.07665166779841,-0.35339511460132617,africa_arabia,57.0,88.0,0,1,0,0,0
Ethiopia Kayon Mountain,Roadmap CoffeeWorks,94,"Lexington, Virginia",2023-02-01,9.0,9.0,9,9,8.0,Ethiopia Kayon Mountain,1,0,0,0,0,0,20.95/12 ounces,0.3694339364746158,-0.3647031562475028,-0.11691655214754235,-0.3204704703905302,0.16648782755471808,-0.840143864481468,-0.18526047790574915,africa_arabia,64.0,82.0,0,1,0,0,0
Kenya Gitare AA TOP,Kakalove Cafe,95,"Chia-Yi, Taiwan",2022-11-01,9.0,9.0,9,9,9.0,Kenya Gitare AA TOP,1,0,0,0,0,0,10.20/8 ounces,-1.0660749201410167,1.66808979089915,1.0250183268358204,-0.3204704703905302,1.249327332473855,-0.396283674786704,-0.2720396452324986,africa_arabia,62.0,80.0,0,1,0,0,0
El Salvador Finca San Antonio Pacas Natural,Bear Lake Coffee Co.,93,"Barronett, Wisconsin",2024-04-01,9.0,9.0,8,9,8.0,El Salvador Finca San Antonio Pacas Natural,0,0,1,0,0,0,18.00/12 ounces,1.1616529323170635,-0.49209492886537354,-1.224247343888985,-0.5030352236687122,-0.4937801632496341,-0.8084395652175563,-0.23045796088843112,central_america,64.0,89.0,0,1,0,0,0
El Salvador La Muela Pacamara,PT's Coffee Roasting Co.,94,"Topeka, Kansas",2023-03-01,9.0,9.0,9,9,8.0,El Salvador La Muela Pacamara,0,0,1,0,0,0,23.00/12 ounces,0.4963944217469875,-0.5297980388776401,-0.5667696862925033,-0.5291159027084525,0.37777358461211,1.9181301714788512,-0.15452618947752542,central_america,58.0,77.0,0,0,0,0,1
Kona Mocca®,Hula Daddy Kona Coffee,96,"Holualoa, Hawai’i",2020-11-01,10.0,9.0,9,10,8.0,Kona Mocca®,0,0,0,1,0,0,74.95/8 ounces,-1.4526439135404228,-1.1423856056152761,0.9327407608573667,-0.5160755631885824,-1.4445660700079015,1.0938183906171468,1.1923588034063977,hawaii,52.0,70.0,0,0,0,0,1
La Reforma El Salvador Natural,JBC Coffee Roasters,94,"Madison, Wisconsin",2021-09-01,9.0,9.0,9,9,8.0,La Reforma El Salvador Natural,0,0,1,0,0,0,20.50/12 ounces,0.9004380053140781,-0.46579496410750176,-0.9128105587117041,-0.3595914889501407,-0.2560836865600677,0.20609801122761867,-0.19249207518297826,central_america,58.0,77.0,0,0,0,0,1
Brazil Ipanema Premier Cru Gold A49 Cherry,Euphora Coffee,93,"Taipei, Taiwan",2022-05-01,9.0,8.0,9,9,8.0,Brazil Ipanema Premier Cru Gold A49 Cherry,0,0,0,0,0,0,8.40/8 ounces,-0.909866055323559,1.6793790487169182,1.117295892814274,-0.46391420510910186,1.2757380521060295,2.07665166779841,-0.3118134302572587,,60.0,77.0,0,0,0,0,1
5a Sur,El Gran Cafe,92,"Antigua, Guatemala",2023-08-01,9.0,8.0,8,9,8.0,5a Sur,0,0,1,0,0,0,6.00/12 ounces,-1.961763242571951,-0.479523159286412,1.0826918055723538,-0.5291159027084525,-1.1540481540539862,-0.30117077699496886,-0.4112478928191591,central_america,57.0,74.0,0,0,0,0,1
Ecuador Robusta Lactic Natural,Paradise Roasters,92,"Hilo, Hawaii",2023-09-01,8.0,8.0,9,9,8.0,Ecuador Robusta Lactic Natural,0,0,0,0,0,0,29.00/12 ounces,-1.4470258785804058,-1.1340826298699271,1.497940852475395,-0.46391420510910186,-0.2560836865600677,-0.8084395652175563,-0.06413122351216143,,54.0,72.0,0,0,0,0,1
Colombia Don Ruiz Anaerobic,Roadmap CoffeeWorks,95,"Lexington, Virginia",2022-08-01,9.0,9.0,9,9,9.0,Colombia Don Ruiz Anaerobic,0,0,0,0,0,0,28.50/12 ounces,0.3694339364746158,-0.3647031562475028,-0.11691655214754235,-0.3204704703905302,0.16648782755471808,-0.840143864481468,-0.07136282078939055,,60.0,78.0,0,0,0,0,1
Wilton Benitez Tabi VIP Colombia,JBC Coffee Roasters,95,"Madison, Wisconsin",2023-05-01,9.0,9.0,9,9,9.0,Wilton Benitez Tabi VIP Colombia,0,0,0,0,0,0,22.00/12 ounces,0.9004380053140781,-0.46579496410750176,-0.9128105587117041,-0.3595914889501407,-0.2560836865600677,0.20609801122761867,-0.1707972833512909,,64.0,86.0,0,1,0,0,0
Philippine Rosemarie Rupecio,Mostra Coffee,92,"San Diego, California",2023-07-01,9.0,8.0,8,9,8.0,Philippine Rosemarie Rupecio,0,0,0,0,0,0,34.99/12 ounces,-0.1390744067973635,-0.7482862406139593,0.5751651926908593,2.6005655820603826,-1.3389231914792055,-0.9352567622732032,0.02626374245320255,,53.0,65.0,0,0,1,0,0
Finca San Ramón,El Gran Cafe,92,"Antigua Guatemala, Guatemala",2024-12-01,8.0,9.0,8,9,8.0,Finca San Ramón,0,0,1,0,0,0,20.00/12 ounces,-1.961763242571951,-0.479523159286412,1.0826918055723538,-0.5291159027084525,-1.1540481540539862,-0.30117077699496886,-0.1997236724602074,central_america,60.0,76.0,0,0,0,0,1
Philippines Sitio Kisbong #3011 Experimental Wine Yeast,Mostra Coffee,92,"San Diego, California",2023-01-01,8.0,8.0,9,9,8.0,Philippines Sitio Kisbong #3011 Experimental Wine Yeast,0,0,0,0,0,0,17.50/6 ounces,-0.1390744067973635,-0.7482862406139593,0.5751651926908593,2.6005655820603826,-1.3389231914792055,-0.9352567622732032,0.02626374245320255,,59.0,76.0,0,0,0,0,1
Colombia Paraiso 92 Geisha Double Anaerobic,Bargain Cafe,95,"Taitung, Taiwan",2024-03-01,9.0,9.0,9,9,9.0,Colombia Paraiso 92 Geisha Double Anaerobic,0,0,0,0,0,0,22.50/200 grams,-1.1389138890868935,1.6751783453598768,1.336455112013101,0.018578357126093535,0.9852201361521141,0.9670011935614998,-0.35881881255924797,,62.0,82.0,0,1,0,0,0
El Salvador Finca Montevideo,Jackrabbit Java,92,"Thermopolis, Wyoming",2023-11-01,9.0,8.0,9,9,7.0,El Salvador Finca Montevideo,0,0,1,0,0,0,16.00/12 ounces,0.9577770163190784,-0.6572641776549867,-1.108900386415918,-0.22918809375143925,-0.6786552006748534,-0.8084395652175563,-0.26119224931665486,central_america,58.0,74.0,0,0,0,0,1
Costa Rica Cattleya Anaerobic,Roadmap Coffeeworks,93,"Lexington, Virginia",2022-04-01,9.0,9.0,8,9,8.0,Costa Rica Cattleya Anaerobic,0,0,1,0,0,0,24.00/12 ounces,0.3694339364746158,-0.3647031562475028,-0.11691655214754235,-0.3204704703905302,0.16648782755471808,-0.840143864481468,-0.14006299492306715,central_america,62.0,78.0,0,0,0,0,1
Gigesa Ethiopia,JBC Coffee Roasters,94,"Madison, Wisconsin",2022-04-01,9.0,9.0,9,9,8.0,Gigesa Ethiopia,1,0,0,0,0,0,19.00/12 ounces,0.9004380053140781,-0.46579496410750176,-0.9128105587117041,-0.3595914889501407,-0.2560836865600677,0.20609801122761867,-0.21599476633397288,africa_arabia,56.0,74.0,0,0,0,0,1
