title,roaster,score,Roaster Location,Review Date,Aroma,Acidity/Structure,Body,Flavor,Aftertaste,coffee_name,region_africa_arabia,region_caribbean,region_central_america,region_hawaii,region_asia_pacific,is_blend,Est. Price USD,Latitude,Longitude,January_Avg_Temp,January_Precipitation,July_Avg_Temp,July_Precipitation,Est. Price USD_per_ounce,whole-bean_Agtron,ground-bean_Agtron,Roast Level_Dark,Roast Level_Light,Roast Level_Medium,Roast Level_Medium-Dark,Roast Level_Medium-Light
Costa Rica Black Honey,Kakalove Cafe,94,"Chia-Yi, Taiwan",2021-08-01,9.0,9.0,9,9,8.0,Costa Rica Black Honey,0,0,1,0,0,0,8.25/8 ounces,23.4811089,120.4535412,18.0,1.6,28.7,1.7,1.03,58.0,76.0,False,False,False,False,True
Costa Rica Black Honey,Kakalove Cafe,94,"Chia-Yi, Taiwan",2021-08-01,9.0,9.0,9,9,8.0,Costa Rica Black Honey,0,0,1,0,0,0,8.25/8 ounces,23.4811089,120.4535412,18.0,1.6,28.7,1.7,1.03,58.0,76.0,False,False,False,False,True
Colombia Black Condor,Durango Coffee Company,91,"Durango, Colorado",2021-07-01,8.0,8.0,8,9,8.0,Colombia Black Condor,0,0,0,0,0,0,19.95/12 ounces,37.2769484,-107.8766,2.0,5.6,19.2,0.0,1.66,56.0,74.0,False,False,False,False,True
Colombia Black Condor,Durango Coffee Company,91,"Durango, Colorado",2021-07-01,8.0,8.0,8,9,8.0,Colombia Black Condor,0,0,0,0,0,0,19.95/12 ounces,37.2769484,-107.8766,2.0,5.6,19.2,0.0,1.66,56.0,74.0,False,False,False,False,True
Kabiufa Papua New Guinea,JBC Coffee Roasters,94,"Madison, Wisconsin",2021-07-01,9.0,9.0,9,9,8.0,Kabiufa Papua New Guinea,0,0,0,0,1,0,16.00/12 ounces,43.074761,-89.3837613,1.2,1.3,23.0,3.6,1.33,60.0,82.0,False,True,False,False,False
Kabiufa Papua New Guinea,JBC Coffee Roasters,94,"Madison, Wisconsin",2021-07-01,9.0,9.0,9,9,8.0,Kabiufa Papua New Guinea,0,0,0,0,1,0,16.00/12 ounces,43.074761,-89.3837613,1.2,1.3,23.0,3.6,1.33,60.0,82.0,False,True,False,False,False
Kabiufa Papua New Guinea,JBC Coffee Roasters,94,"Madison, Wisconsin",2021-07-01,9.0,9.0,9,9,8.0,Kabiufa Papua New Guinea,0,0,0,0,1,0,16.00/12 ounces,43.074761,-89.3837613,1.2,1.3,23.0,3.6,1.33,60.0,82.0,False,True,False,False,False
Colombia Finca Santa Maria,SkyTop Coffee,95,"Manlius, New York",2021-07-01,9.0,9.0,9,9,9.0,Colombia Finca Santa Maria,0,0,0,0,0,0,18.00/12 ounces,43.0020107,-75.9768632,5.6,2.3,23.9,6.4,1.5,58.0,78.0,False,False,False,False,True
Costa Rica Hacienda Tobosi Villalobos Anaerobic Natural,GK Coffee,94,"Yilan, Taiwan",2021-07-01,9.0,9.0,9,9,8.0,Costa Rica Hacienda Tobosi Villalobos Anaerobic Natural,0,0,1,0,0,0,18.00/200 grams,24.7519538,121.7533344,18.7,30.0,27.9,1.3,0.63,62.0,80.0,False,True,False,False,False
Colombia Wush Wush,SkyTop Coffee,94,"Manlius, New York",2021-07-01,9.0,9.0,9,9,8.0,Colombia Wush Wush,0,0,0,0,0,0,27.00/12 ounces,43.0020107,-75.9768632,5.6,2.3,23.9,6.4,2.25,56.0,64.0,False,False,True,False,False
Rwanda “Silverback Returns”,Simon Hsieh Aroma Roast Coffees,94,"Taoyuan, Taiwan",2021-07-01,9.0,,9,9,8.0,Rwanda “Silverback Returns”,1,0,0,0,0,0,24.00/8 ounces,24.9929995,121.3010003,18.4,0.5,27.9,2.7,3.0,42.0,58.0,False,False,False,True,False
Peru “El Dorado”,Simon Hsieh Aroma Roast Coffees,93,"Taoyuan, Taiwan",2021-07-01,8.0,,9,9,8.0,Peru “El Dorado”,0,0,0,0,0,0,18.00/8 ounces,24.9929995,121.3010003,18.4,0.5,27.9,2.7,2.25,40.0,60.0,False,False,False,True,False
Gigesa Natural,JBC Coffee Roasters,95,"Madison, Wisconsin",2021-07-01,9.0,9.0,9,9,9.0,Gigesa Natural,1,0,0,0,0,0,18.00/12 ounces,43.074761,-89.3837613,1.2,1.3,23.0,3.6,1.5,58.0,78.0,False,False,False,False,True
El Jocote Natural,JBC Coffee Roasters,95,"Madison, Wisconsin",2021-07-01,9.0,9.0,9,9,9.0,El Jocote Natural,0,0,1,0,0,0,16.00/8 ounces,43.074761,-89.3837613,1.2,1.3,23.0,3.6,2.0,60.0,78.0,False,False,False,False,True
Kona Maragogype Peaberry Natural,Rusty’s Hawaiian,95,"Pahala, Hawaii",2021-06-01,9.0,9.0,9,9,9.0,Kona Maragogype Peaberry Natural,0,0,0,1,0,0,25.00/4 ounces,19.2024436,-155.477346,20.8,22.7,21.6,8.5,6.25,58.0,80.0,False,False,False,False,True
Nyeri Hill Kenya,JBC Coffee Roasters,95,"Madison, Wisconsin",2021-06-01,9.0,9.0,9,9,9.0,Nyeri Hill Kenya,1,0,0,0,0,0,20.50/12 ounces,43.074761,-89.3837613,1.2,1.3,23.0,3.6,1.71,58.0,80.0,False,False,False,False,True
Nyeri Hill Kenya,JBC Coffee Roasters,95,"Madison, Wisconsin",2021-06-01,9.0,9.0,9,9,9.0,Nyeri Hill Kenya,1,0,0,0,0,0,20.50/12 ounces,43.074761,-89.3837613,1.2,1.3,23.0,3.6,1.71,58.0,80.0,False,False,False,False,True
Nyeri Hill Kenya,JBC Coffee Roasters,95,"Madison, Wisconsin",2021-06-01,9.0,9.0,9,9,9.0,Nyeri Hill Kenya,1,0,0,0,0,0,20.50/12 ounces,43.074761,-89.3837613,1.2,1.3,23.0,3.6,1.71,58.0,80.0,False,False,False,False,True
Nyeri Hill Kenya,JBC Coffee Roasters,95,"Madison, Wisconsin",2021-06-01,9.0,9.0,9,9,9.0,Nyeri Hill Kenya,1,0,0,0,0,0,20.50/12 ounces,43.074761,-89.3837613,1.2,1.3,23.0,3.6,1.71,58.0,80.0,False,False,False,False,True
La Perla Chiquita Ecuador,JBC Coffee Roasters,95,"Madison, Wisconsin",2021-06-01,9.0,,9,9,9.0,La Perla Chiquita Ecuador,0,0,0,0,0,0,21.00/12 ounces,43.074761,-89.3837613,1.2,1.3,23.0,3.6,1.75,56.0,76.0,False,False,False,False,True
Pantan Musara Sumatra,JBC Coffee Roasters,94,"Madison, Wisconsin",2021-06-01,9.0,,9,9,8.0,Pantan Musara Sumatra,0,0,0,0,1,0,17.90/12 ounces,43.074761,-89.3837613,1.2,1.3,23.0,3.6,1.49,56.0,74.0,False,False,False,False,True
Pantan Musara Sumatra,JBC Coffee Roasters,94,"Madison, Wisconsin",2021-06-01,9.0,,9,9,8.0,Pantan Musara Sumatra,0,0,0,0,1,0,17.90/12 ounces,43.074761,-89.3837613,1.2,1.3,23.0,3.6,1.49,56.0,74.0,False,False,False,False,True
Pantan Musara Sumatra,JBC Coffee Roasters,94,"Madison, Wisconsin",2021-06-01,9.0,,9,9,8.0,Pantan Musara Sumatra,0,0,0,0,1,0,17.90/12 ounces,43.074761,-89.3837613,1.2,1.3,23.0,3.6,1.49,56.0,74.0,False,False,False,False,True
Pantan Musara Sumatra,JBC Coffee Roasters,94,"Madison, Wisconsin",2021-06-01,9.0,,9,9,8.0,Pantan Musara Sumatra,0,0,0,0,1,0,17.90/12 ounces,43.074761,-89.3837613,1.2,1.3,23.0,3.6,1.49,56.0,74.0,False,False,False,False,True
Las Flores Colombia,JBC Coffee Roasters,94,"Madison, Wisconsin",2021-06-01,9.0,9.0,9,9,8.0,Las Flores Colombia,0,0,0,0,0,0,20.00/12 ounces,43.074761,-89.3837613,1.2,1.3,23.0,3.6,1.67,58.0,78.0,False,False,False,False,True
Snowfield Espresso Blend,RamsHead Coffee Roasters,93,"Bozeman, Montana",2021-06-01,9.0,,8,9,8.0,Snowfield Espresso Blend,1,0,1,0,0,1,16.95/12 ounces,45.6794293,-111.044047,-7.2,0.0,19.2,0.0,1.41,49.0,63.0,False,False,True,False,False
Snowfield Espresso Blend,RamsHead Coffee Roasters,93,"Bozeman, Montana",2021-06-01,9.0,,8,9,8.0,Snowfield Espresso Blend,1,0,1,0,0,1,16.95/12 ounces,45.6794293,-111.044047,-7.2,0.0,19.2,0.0,1.41,49.0,63.0,False,False,True,False,False
Pandemic Pacamara Blend,RamsHead Coffee Roasters,93,"Bozeman, Montana",2021-06-01,9.0,8.0,9,9,8.0,Pandemic Pacamara Blend,0,0,1,0,0,1,15.95/12 ounces,45.6794293,-111.044047,-7.2,0.0,19.2,0.0,1.33,52.0,68.0,False,False,True,False,False
Nicaragua Yellow Pacamara Natural,Paradise Roasters,94,"Minneapolis, Minnesota",2021-06-01,9.0,9.0,9,9,8.0,Nicaragua Yellow Pacamara Natural,0,0,1,0,0,0,29.95/4 ounces,44.9772995,-93.2654692,-1.9,0.0,24.1,0.0,7.49,62.0,80.0,False,True,False,False,False
Ethiopia West Arsi Nensebo Natural G1,Pro Aroma Enterprise Coffee,95,"Taichung City, Taiwan",2021-06-01,9.0,9.0,9,9,9.0,Ethiopia West Arsi Nensebo Natural G1,1,0,0,0,0,0,24.00/12 ounces,24.1586239,120.64486705,18.3,5.0,27.6,9.7,2.0,52.0,70.0,False,False,False,False,True
Ethiopia Sidama Bona Sweet Natural,Pro Aroma Enterprise Coffee,94,"Taichung City, Taiwan",2021-06-01,9.0,9.0,9,9,8.0,Ethiopia Sidama Bona Sweet Natural,1,0,0,0,0,0,20.00/12 ounces,24.1586239,120.64486705,18.3,5.0,27.6,9.7,1.67,62.0,80.0,False,True,False,False,False
Tanzania Sambewe,Roadmap CoffeeWorks,94,"Lexington, Virginia",2021-06-01,9.0,9.0,9,9,8.0,Tanzania Sambewe,1,0,0,0,0,0,16.95/12 ounces,37.7840208,-79.4428157,8.1,1.6,24.6,0.3,1.41,58.0,78.0,False,False,False,False,True
Rwanda Kinini Village Natural,PT's Coffee Roasting Co.,94,"Topeka, Kansas",2021-06-01,9.0,9.0,9,9,8.0,Rwanda Kinini Village Natural,1,0,0,0,0,0,21.50/12 ounces,39.049011,-95.677556,4.2,0.0,25.4,9.0,1.79,58.0,78.0,False,False,False,False,True
Rwanda Akagera CWS Fully Washed Lot 9,Kakalove Cafe,93,"Chia-Yi, Taiwan",2021-06-01,9.0,8.0,9,9,8.0,Rwanda Akagera CWS Fully Washed Lot 9,1,0,0,0,0,0,6.60/8 ounces,23.4811089,120.4535412,18.0,1.6,28.7,1.7,0.82,58.0,78.0,False,False,False,False,True
Tanzania Ngila Estate SL28,Paradise Roasters,95,"Minneapolis, Minnesota",2021-06-01,9.0,9.0,9,9,9.0,Tanzania Ngila Estate SL28,1,0,0,0,0,0,24.95/12 ounces,44.9772995,-93.2654692,-1.9,0.0,24.1,0.0,2.08,60.0,84.0,False,True,False,False,False
Ethiopia Washed Sidama Nafasha 74158 21/01,Kakalove Cafe,96,"Chia-Yi, Taiwan",2021-06-01,9.0,9.0,9,10,9.0,Ethiopia Washed Sidama Nafasha 74158 21/01,1,0,0,0,0,0,8.70/8 ounces,23.4811089,120.4535412,18.0,1.6,28.7,1.7,1.09,60.0,78.0,False,False,False,False,True
Taiwan Natural Alishan TFU’YA Kakalove Lot,Kakalove Cafe,95,"Chia-Yi, Taiwan",2021-06-01,9.0,9.0,9,9,9.0,Taiwan Natural Alishan TFU’YA Kakalove Lot,0,0,0,0,1,0,21.00/4 ounces,23.4811089,120.4535412,18.0,1.6,28.7,1.7,5.25,58.0,78.0,False,False,False,False,True
Ethiopia Natural Guji Blue Donkey 21/01,Kakalove Cafe,95,"Chia-Yi, Taiwan",2021-06-01,9.0,9.0,9,9,9.0,Ethiopia Natural Guji Blue Donkey 21/01,1,0,0,0,0,0,9.75/8 ounces,23.4811089,120.4535412,18.0,1.6,28.7,1.7,1.22,60.0,82.0,False,True,False,False,False
Kenya Nyeri Gachatha Washed AB,Kakalove Cafe,94,"Chia-Yi, Taiwan",2021-06-01,9.0,9.0,9,9,8.0,Kenya Nyeri Gachatha Washed AB,1,0,0,0,0,0,9.75/8 ounces,23.4811089,120.4535412,18.0,1.6,28.7,1.7,1.22,58.0,76.0,False,False,False,False,True
Rwanda Natural Rutsiro Bugoyi 60-hour Fermentation,Kakalove Cafe,93,"Chia-Yi, Taiwan",2021-06-01,9.0,8.0,9,9,8.0,Rwanda Natural Rutsiro Bugoyi 60-hour Fermentation,1,0,0,0,0,0,9.00/8 ounces,23.4811089,120.4535412,18.0,1.6,28.7,1.7,1.12,59.0,79.0,False,False,False,False,True
Ethiopia Yirgacheffe G1 Mulugeta Tsige,GK Coffee,95,"Yilan, Taiwan",2021-06-01,9.0,9.0,9,9,9.0,Ethiopia Yirgacheffe G1 Mulugeta Tsige,1,0,0,0,0,0,15.00/200 grams,24.7519538,121.7533344,18.7,30.0,27.9,1.3,0.53,60.0,78.0,False,False,False,False,True
Kenya AA Top Gathambi Station,GK Coffee,94,"Yilan, Taiwan",2021-06-01,9.0,9.0,9,9,8.0,Kenya AA Top Gathambi Station,1,0,0,0,0,0,16.50/200 grams,24.7519538,121.7533344,18.7,30.0,27.9,1.3,0.58,58.0,76.0,False,False,False,False,True
Ethiopia Guji Gerba Station G1 Natural Espresso,GK Coffee,94,"Yilan, Taiwan",2021-06-01,9.0,,9,9,8.0,Ethiopia Guji Gerba Station G1 Natural Espresso,1,0,0,0,0,0,13.50/200 grams,24.7519538,121.7533344,18.7,30.0,27.9,1.3,0.48,56.0,76.0,False,False,False,False,True
Ethiopia Uraga Washed G1,RamsHead Coffee Roasters,94,"Bozeman, Montana",2021-05-01,9.0,9.0,9,9,8.0,Ethiopia Uraga Washed G1,1,0,0,0,0,0,17.95/12 ounces,45.6794293,-111.044047,-7.2,0.0,19.2,0.0,1.5,58.0,78.0,False,False,False,False,True
Rwanda Nyruzisa Station,Jackrabbit Java,92,"Thermopolis, Wyoming",2021-05-01,9.0,8.0,8,9,8.0,Rwanda Nyruzisa Station,1,0,0,0,0,0,14.00/12 ounces,43.646067,-108.212043,-0.5,2.3,21.4,0.4,1.17,60.0,78.0,False,False,False,False,True
Kenya Lenana AA Plus,RamsHead Coffee Roasters,92,"Bozeman, Montana",2021-05-01,8.0,8.0,9,9,8.0,Kenya Lenana AA Plus,1,0,0,0,0,0,17.95/12 ounces,45.6794293,-111.044047,-7.2,0.0,19.2,0.0,1.5,56.0,74.0,False,False,False,False,True
Ethiopia Sidamo Natural Water Decaf,Jackrabbit Java,91,"Thermopolis, Wyoming",2021-05-01,8.0,8.0,8,9,8.0,Ethiopia Sidamo Natural Water Decaf,1,0,0,0,0,0,14.00/12 ounces,43.646067,-108.212043,-0.5,2.3,21.4,0.4,1.17,56.0,74.0,False,False,False,False,True
Grizzly Peak Blend,RamsHead Coffee Roasters,92,"Bozeman, Montana",2021-05-01,9.0,8.0,8,9,8.0,Grizzly Peak Blend,1,0,1,0,0,1,15.95/12 ounces,45.6794293,-111.044047,-7.2,0.0,19.2,0.0,1.33,60.0,78.0,False,False,False,False,True
Norte Peru,JBC Coffee Roasters,93,"Madison, Wisconsin",2021-05-01,9.0,8.0,9,9,8.0,Norte Peru,0,0,0,0,0,0,15.80/12 ounces,43.074761,-89.3837613,1.2,1.3,23.0,3.6,1.32,56.0,74.0,False,False,False,False,True
Norte Peru,JBC Coffee Roasters,93,"Madison, Wisconsin",2021-05-01,9.0,8.0,9,9,8.0,Norte Peru,0,0,0,0,0,0,15.80/12 ounces,43.074761,-89.3837613,1.2,1.3,23.0,3.6,1.32,56.0,74.0,False,False,False,False,True
La Soledad Colombia,JBC Coffee Roasters,94,"Madison, Wisconsin",2021-05-01,9.0,9.0,9,9,8.0,La Soledad Colombia,0,0,0,0,0,0,18.00/8 ounces,43.074761,-89.3837613,1.2,1.3,23.0,3.6,2.25,58.0,80.0,False,False,False,False,True
La Estrella Carbonic Geisha Reserve,Corvus Coffee Roasters,95,"Denver, Colorado",2021-05-01,9.0,9.0,9,9,9.0,La Estrella Carbonic Geisha Reserve,0,0,0,0,0,0,30.00/150-gram tin,39.7392364,-104.984862,-4.4,0.0,17.9,0.0,1.06,59.0,77.0,False,False,False,False,True
Ethiopia Guji Wush Wush,Paradise Roasters,95,"Minneapolis, Minnesota",2021-05-01,9.0,9.0,9,9,9.0,Ethiopia Guji Wush Wush,1,0,0,0,0,0,24.95/12 ounces,44.9772995,-93.2654692,-1.9,0.0,24.1,0.0,2.08,58.0,77.0,False,False,False,False,True
Panama Elida Estate Catuaí Natural ASD,Willoughby's Coffee & Tea,94,"Branford, Connecticut",2021-05-01,9.0,9.0,9,9,8.0,Panama Elida Estate Catuaí Natural ASD,0,0,1,0,0,0,32.99/16 ounces,41.2795414,-72.8150989,8.9,9.6,22.0,0.0,2.06,58.0,76.0,False,False,False,False,True
Villa Loyola Carbonic Maceration,PT's Coffee Roasting Co.,93,"Topeka, Kansas",2021-05-01,9.0,8.0,9,9,8.0,Villa Loyola Carbonic Maceration,0,0,0,0,0,0,20.00/12 ounces,39.049011,-95.677556,4.2,0.0,25.4,9.0,1.67,58.0,78.0,False,False,False,False,True
The World Espresso Blend,Euphora Coffee,93,"Taipei, Taiwan",2021-05-01,9.0,,9,8,8.0,The World Espresso Blend,1,0,1,0,1,1,10.00/16 ounces,25.0375198,121.5636796,18.8,0.5,28.8,9.5,0.62,54.0,70.0,False,False,False,False,True
Ethiopia Sidamo Euphora Special Lot,Euphora Coffee,93,"Taipei, Taiwan",2021-05-01,9.0,8.0,9,9,8.0,Ethiopia Sidamo Euphora Special Lot,1,0,0,0,0,0,10.00/8 ounces,25.0375198,121.5636796,18.8,0.5,28.8,9.5,1.25,58.0,80.0,False,False,False,False,True
Papua New Guinea Tsekaka,Magnolia Coffee,92,"Charlotte, North Carolina",2021-05-01,8.0,8.0,9,9,8.0,Papua New Guinea Tsekaka,0,0,0,0,1,0,16.00/12 ounces,35.2272086,-80.8430827,12.2,0.2,26.4,0.0,1.33,54.0,72.0,False,False,False,False,True
Kona Maragogype Natural,Paradise Roasters,94,"Minneapolis, Minnesota",2021-04-01,9.0,9.0,9,9,8.0,Kona Maragogype Natural,0,0,0,1,0,0,29.95/4 ounces,44.9772995,-93.2654692,-1.9,0.0,24.1,0.0,7.49,58.0,82.0,False,False,False,False,True
Thung Chang Robusta Honey Espresso,Paradise Roasters,92,"Minneapolis, Minnesota",2021-04-01,9.0,,8,9,8.0,Thung Chang Robusta Honey Espresso,0,0,0,0,1,0,16.95/12 ounces,44.9772995,-93.2654692,-1.9,0.0,24.1,0.0,1.41,48.0,64.0,False,False,True,False,False
Thung Chang Robusta Honey,Paradise Roasters,90,"Minneapolis, Minnesota",2021-04-01,9.0,7.0,8,9,7.0,Thung Chang Robusta Honey,0,0,0,0,1,0,16.95/12 ounces,44.9772995,-93.2654692,-1.9,0.0,24.1,0.0,1.41,48.0,64.0,False,False,True,False,False
Ethiopia Kochere G1,David's Nose,93,"Taipei, Taiwan",2021-04-01,9.0,8.0,9,9,8.0,Ethiopia Kochere G1,1,0,0,0,0,0,12.00/8 ounces,25.0375198,121.5636796,18.8,0.5,28.8,9.5,1.5,60.0,74.0,False,False,False,False,True
Life in Dihua Street Espresso Blend,David's Nose,93,"Taipei, Taiwan",2021-04-01,8.0,,9,9,8.0,Life in Dihua Street Espresso Blend,1,0,1,0,0,1,13.50/8 ounces,25.0375198,121.5636796,18.8,0.5,28.8,9.5,1.69,58.0,76.0,False,False,False,False,True
Kenya Washed Nakuru Gachombe Factory AB,Kakalove Cafe,95,"Chia-Yi, Taiwan",2021-04-01,9.0,,9,9,9.0,Kenya Washed Nakuru Gachombe Factory AB,1,0,0,0,0,0,6.30/8 ounces,23.4811089,120.4535412,18.0,1.6,28.7,1.7,0.79,56.0,78.0,False,False,False,False,True
Ethiopia Natural Guji Hambella Wate Peaberry,Kakalove Cafe,95,"Chia-Yi, Taiwan",2021-04-01,9.0,9.0,9,9,9.0,Ethiopia Natural Guji Hambella Wate Peaberry,1,0,0,0,0,0,11.25/8 ounces,23.4811089,120.4535412,18.0,1.6,28.7,1.7,1.41,62.0,84.0,False,True,False,False,False
Ethiopia Natural Guji,Kakalove Cafe,94,"Chia-Yi, Taiwan",2021-04-01,9.0,,9,9,8.0,Ethiopia Natural Guji,1,0,0,0,0,0,6.30/8 ounces,23.4811089,120.4535412,18.0,1.6,28.7,1.7,0.79,56.0,76.0,False,False,False,False,True
Costa Rica Yellow Honey Kinka Bear Lot 20-02,Kakalove Cafe,94,"Chia-Yi, Taiwan",2021-04-01,9.0,,9,9,8.0,Costa Rica Yellow Honey Kinka Bear Lot 20-02,0,0,1,0,0,0,7.50/8 ounces,23.4811089,120.4535412,18.0,1.6,28.7,1.7,0.94,52.0,70.0,False,False,False,False,True
Kenya Washed Nyeri Gichathaini Factory AB,Kakalove Cafe,94,"Chia-Yi, Taiwan",2021-04-01,9.0,9.0,9,9,8.0,Kenya Washed Nyeri Gichathaini Factory AB,1,0,0,0,0,0,11.70/8 ounces,23.4811089,120.4535412,18.0,1.6,28.7,1.7,1.46,60.0,78.0,False,False,False,False,True
Karatina Kenya,JBC Coffee Roasters,95,"Madison, Wisconsin",2021-04-01,9.0,9.0,9,9,9.0,Karatina Kenya,1,0,0,0,0,0,22.00/12 ounces,43.074761,-89.3837613,1.2,1.3,23.0,3.6,1.83,60.0,78.0,False,False,False,False,True
Karatina Kenya,JBC Coffee Roasters,95,"Madison, Wisconsin",2021-04-01,9.0,9.0,9,9,9.0,Karatina Kenya,1,0,0,0,0,0,22.00/12 ounces,43.074761,-89.3837613,1.2,1.3,23.0,3.6,1.83,60.0,78.0,False,False,False,False,True
Cerro Azul Geisha,JBC Coffee Roasters,95,"Madison, Wisconsin",2021-04-01,9.0,9.0,9,9,9.0,Cerro Azul Geisha,0,0,0,0,0,0,28.00/8 ounces,43.074761,-89.3837613,1.2,1.3,23.0,3.6,3.5,62.0,80.0,False,True,False,False,False
Cerro Azul Geisha,JBC Coffee Roasters,95,"Madison, Wisconsin",2021-04-01,9.0,9.0,9,9,9.0,Cerro Azul Geisha,0,0,0,0,0,0,28.00/8 ounces,43.074761,-89.3837613,1.2,1.3,23.0,3.6,3.5,62.0,80.0,False,True,False,False,False
Haraaz Red,JBC Coffee Roasters,95,"Madison, Wisconsin",2021-04-01,9.0,9.0,9,9,9.0,Haraaz Red,1,0,0,0,0,0,17.50/8 ounces,43.074761,-89.3837613,1.2,1.3,23.0,3.6,2.19,58.0,82.0,False,False,False,False,True
Haraaz Red,JBC Coffee Roasters,95,"Madison, Wisconsin",2021-04-01,9.0,9.0,9,9,9.0,Haraaz Red,1,0,0,0,0,0,17.50/8 ounces,43.074761,-89.3837613,1.2,1.3,23.0,3.6,2.19,58.0,82.0,False,False,False,False,True
Las Brisas Colombia,JBC Coffee Roasters,93,"Madison, Wisconsin",2021-04-01,9.0,9.0,8,9,8.0,Las Brisas Colombia,0,0,0,0,0,0,16.20/12 ounces,43.074761,-89.3837613,1.2,1.3,23.0,3.6,1.35,58.0,78.0,False,False,False,False,True
Costa Rica Gesha Tobosi Natural,RamsHead Coffee Roasters,93,"Bozeman, Montana",2021-04-01,9.0,8.0,9,9,8.0,Costa Rica Gesha Tobosi Natural,0,0,1,0,0,0,29.95/12 ounces,45.6794293,-111.044047,-7.2,0.0,19.2,0.0,2.5,58.0,80.0,False,False,False,False,True
Ethiopia Harsu Haro Single-Origin Espresso,Temple Coffee Roasters,93,"Sacramento, California",2021-04-01,9.0,,8,9,8.0,Ethiopia Harsu Haro Single-Origin Espresso,1,0,0,0,0,0,23.00/12 ounces,38.5810606,-121.493895,10.5,20.5,30.4,0.0,1.92,54.0,72.0,False,False,False,False,True
Sumatra Kerinci Highlands Honey,RamsHead Coffee Roasters,92,"Bozeman, Montana",2021-04-01,9.0,8.0,8,9,8.0,Sumatra Kerinci Highlands Honey,0,0,0,0,1,0,17.95/12 ounces,45.6794293,-111.044047,-7.2,0.0,19.2,0.0,1.5,54.0,72.0,False,False,False,False,True
Kona Mocca®,Hula Daddy Kona Coffee,96,"Holualoa, Hawai’i",2021-04-01,9.0,9.0,9,10,9.0,Kona Mocca®,0,0,0,1,0,0,87.50/8 ounces,19.62946965,-155.91685535656885,17.2,0.1,18.5,6.4,10.94,56.0,74.0,False,False,False,False,True
Kona Mocca®,Hula Daddy Kona Coffee,96,"Holualoa, Hawai’i",2021-04-01,9.0,9.0,9,10,9.0,Kona Mocca®,0,0,0,1,0,0,87.50/8 ounces,19.62946965,-155.91685535656885,17.2,0.1,18.5,6.4,10.94,56.0,74.0,False,False,False,False,True
Kona Mocca®,Hula Daddy Kona Coffee,96,"Holualoa, Hawai’i",2021-04-01,9.0,9.0,9,10,9.0,Kona Mocca®,0,0,0,1,0,0,87.50/8 ounces,19.62946965,-155.91685535656885,17.2,0.1,18.5,6.4,10.94,56.0,74.0,False,False,False,False,True
Kona Mocca®,Hula Daddy Kona Coffee,96,"Holualoa, Hawai’i",2021-04-01,9.0,9.0,9,10,9.0,Kona Mocca®,0,0,0,1,0,0,87.50/8 ounces,19.62946965,-155.91685535656885,17.2,0.1,18.5,6.4,10.94,56.0,74.0,False,False,False,False,True
Panama Elida Green-Tip Geisha La Torre ASD,Willoughby's Coffee & Tea,95,"Branford, Connecticut",2021-04-01,9.0,9.0,9,9,9.0,Panama Elida Green-Tip Geisha La Torre ASD,0,0,1,0,0,0,120.00/16 ounces,41.2795414,-72.8150989,8.9,9.6,22.0,0.0,7.5,62.0,84.0,False,True,False,False,False
Yemen Al Mashtal Al Burhani,Paradise Roasters,94,"Minneapolis, Minnesota",2021-04-01,9.0,9.0,9,9,8.0,Yemen Al Mashtal Al Burhani,1,0,0,0,0,0,24.95/4 ounces,44.9772995,-93.2654692,-1.9,0.0,24.1,0.0,6.24,58.0,78.0,False,False,False,False,True
Yemen Al Mashtal Al Burhani,Paradise Roasters,94,"Minneapolis, Minnesota",2021-04-01,9.0,9.0,9,9,8.0,Yemen Al Mashtal Al Burhani,1,0,0,0,0,0,24.95/4 ounces,44.9772995,-93.2654692,-1.9,0.0,24.1,0.0,6.24,58.0,78.0,False,False,False,False,True
Reina de la Asuncion Ecuador,JBC Coffee Roasters,93,"Madison, Wisconsin",2021-04-01,9.0,9.0,8,9,8.0,Reina de la Asuncion Ecuador,1,0,0,0,0,0,19.75/12 ounces,43.074761,-89.3837613,1.2,1.3,23.0,3.6,1.65,58.0,76.0,False,False,False,False,True
Reina de la Asuncion Ecuador,JBC Coffee Roasters,93,"Madison, Wisconsin",2021-04-01,9.0,9.0,8,9,8.0,Reina de la Asuncion Ecuador,1,0,0,0,0,0,19.75/12 ounces,43.074761,-89.3837613,1.2,1.3,23.0,3.6,1.65,58.0,76.0,False,False,False,False,True
Colombia Finca El Vergal Geisha/Java Natural,Paradise Roasters,93,"Minneapolis, Minnesota",2021-04-01,9.0,8.0,9,9,8.0,Colombia Finca El Vergal Geisha/Java Natural,0,0,0,0,0,0,19.95/6 ounces,44.9772995,-93.2654692,-1.9,0.0,24.1,0.0,3.32,62.0,80.0,False,True,False,False,False
Nayamasasa Democratic Republic of the Congo,Roadmap CoffeeWorks,93,"Lexington, Virginia",2021-04-01,9.0,9.0,8,9,8.0,Nayamasasa Democratic Republic of the Congo,1,0,0,0,0,0,18.95/12 ounces,37.7840208,-79.4428157,8.1,1.6,24.6,0.3,1.58,60.0,80.0,False,False,False,False,True
Colombia Chiroso Natural,Paradise Roasters,93,"Minneapolis, Minnesota",2021-04-01,9.0,9.0,8,9,8.0,Colombia Chiroso Natural,0,0,0,0,0,0,24.95/4 ounces,44.9772995,-93.2654692,-1.9,0.0,24.1,0.0,6.24,64.0,84.0,False,True,False,False,False
